hour,t(sec),kWh,State,kWOut,kWIn,kvarOut,DCkW,kWTotalLosses,kWInvLosses,kWIdlingLosses,kWChDchLosses,"kWh Chng",InvEff,InverterON,Vref,"Vavg (DRC)","VV Oper","VW Oper","DRC Oper","VV_DRC Oper","WP Oper","WV Oper",kWDesired,"kW VW Limit","Limit kWOut Function","kVA Exceeded","Grid voltage",di/dt,it,"it History","Rated VDC","Avg duty cycle","Target (Amps)","Series L","Max. Amps (phase)"
10, 0.43400, 5999.9, 1, 799.277, 0, -1.11901E-10, 799.277, 97.6974, 5.00711E-14, 8, 89.6974, -0.00024916, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 288.527, -5.25945E-6, 923.393, 923.393, 700, 0.603983, 924.235, 0.000381972, 962.25
10, 0.43500, 5999.9, 1, 799.277, 0, -7.82384E-11, 799.277, 97.6974, 4.60743E-15, 8, 89.6974, -0.00024916, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 288.527, -3.78364E-6, 923.393, 923.393, 700, 0.603983, 924.235, 0.000381972, 962.25
10, 0.43600, 5999.9, 1, 799.277, 0, -5.48916E-11, 799.277, 97.6974, 5.18474E-14, 8, 89.6974, -0.00024916, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 288.527, -2.71723E-6, 923.393, 923.393, 700, 0.603983, 924.235, 0.000381972, 962.25
10, 0.43700, 5999.9, 1, 799.277, 0, -3.77959E-11, 799.277, 97.6974, -3.54161E-14, 8, 89.6974, -0.00024916, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 288.527, -1.95425E-6, 923.393, 923.393, 700, 0.603983, 924.235, 0.000381972, 962.25
10, 0.43800, 5999.9, 1, 799.277, 0, -2.64845E-11, 799.277, 97.6974, -2.72005E-15, 8, 89.6974, -0.00024916, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 288.527, -1.39827E-6, 923.393, 923.393, 700, 0.603983, 924.235, 0.000381972, 962.25
10, 0.43900, 5999.9, 1, 799.277, 0, -1.95796E-11, 799.277, 97.6974, 5.4956E-15, 8, 89.6974, -0.00024916, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 288.527, -1.00317E-6, 923.393, 923.393, 700, 0.603983, 924.235, 0.000381972, 962.25
10, 0.44000, 5999.9, 1, 799.277, 0, -1.34296E-11, 799.277, 97.6974, 2.77556E-15, 8, 89.6974, -0.00024916, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 288.527, -7.20417E-7, 923.393, 923.393, 700, 0.603983, 924.235, 0.000381972, 962.25
10, 0.44100, 5999.9, 1, 799.277, 0, -8.8794E-12, 799.277, 97.6974, 2.91434E-14, 8, 89.6974, -0.00024916, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 288.527, -5.16093E-7, 923.393, 923.393, 700, 0.603983, 924.235, 0.000381972, 962.25
10, 0.44200, 5999.9, 1, 799.277, 0, -5.26143E-12, 799.277, 97.6974, 1.00475E-14, 8, 89.6974, -0.00024916, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 288.527, -3.68617E-7, 923.393, 923.393, 700, 0.603983, 924.235, 0.000381972, 962.25
10, 0.44300, 5999.9, 1, 799.277, 0, -4.14093E-12, 799.277, 97.6974, 5.09592E-14, 8, 89.6974, -0.00024916, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 288.527, -2.59981E-7, 923.393, 923.393, 700, 0.603983, 924.235, 0.000381972, 962.25
10, 0.44400, 5999.9, 1, 799.277, 0, -2.15641E-12, 799.277, 97.6974, -2.08722E-14, 8, 89.6974, -0.00024916, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 288.527, -1.91228E-7, 923.393, 923.393, 700, 0.603983, 924.235, 0.000381972, 962.25
10, 0.44500, 5999.9, 1, 799.277, 0, -2.73394E-12, 799.277, 97.6974, -3.45279E-14, 8, 89.6974, -0.00024916, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 288.527, -1.34083E-7, 923.393, 923.393, 700, 0.603983, 924.235, 0.000381972, 962.25
10, 0.44600, 5999.9, 1, 799.277, 0, -8.75843E-13, 799.277, 97.6974, -2.63678E-14, 8, 89.6974, -0.00024916, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 288.527, -9.76231E-8, 923.393, 923.393, 700, 0.603983, 924.235, 0.000381972, 962.25
10, 0.44700, 5999.9, 1, 799.277, 0, -6.12999E-13, 799.277, 97.6974, -1.08802E-14, 8, 89.6974, -0.00024916, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 288.527, -6.90505E-8, 923.393, 923.393, 700, 0.603983, 924.235, 0.000381972, 962.25
10, 0.44800, 5999.9, 1, 799.277, 0, -3.76531E-13, 799.277, 97.6974, -1.45439E-14, 8, 89.6974, -0.00024916, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 288.527, -4.88116E-8, 923.393, 923.393, 700, 0.603983, 924.235, 0.000381972, 962.25
10, 0.44900, 5999.9, 1, 799.277, 0, -4.51109E-13, 799.277, 97.6974, -1.45439E-14, 8, 89.6974, -0.00024916, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 288.527, -3.31859E-8, 923.393, 923.393, 700, 0.603983, 924.235, 0.000381972, 962.25
10, 0.45000, 5999.9, 1, 799.277, 0, -7.76708E-13, 799.277, 97.6974, 1.09357E-14, 8, 89.6974, -0.00024916, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 288.527, -2.32153E-8, 923.393, 923.393, 700, 0.603983, 924.235, 0.000381972, 962.25
10, 0.45100, 5999.9, 1, 799.277, 0, -7.07587E-13, 799.277, 97.6974, 1.91513E-14, 8, 89.6974, -0.00024916, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 288.527, -1.74114E-8, 923.393, 923.393, 700, 0.603983, 924.235, 0.000381972, 962.25
10, 0.45200, 5999.9, 1, 799.277, 0, 2.23736E-13, 799.277, 97.6974, -8.88178E-16, 8, 89.6974, -0.00024916, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 288.527, -1.05659E-8, 923.393, 923.393, 700, 0.603983, 924.235, 0.000381972, 962.25
10, 0.45300, 5999.9, 1, 799.277, 0, 6.89397E-13, 799.277, 97.6974, 4.91274E-14, 8, 89.6974, -0.00024916, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 288.527, -8.92894E-9, 923.393, 923.393, 700, 0.603983, 924.235, 0.000381972, 962.25
10, 0.45400, 5999.9, 1, 799.277, 0, 1.01863E-13, 799.277, 97.6974, -4.17999E-14, 8, 89.6974, -0.00024916, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 288.527, -5.20855E-9, 923.393, 923.393, 700, 0.603983, 924.235, 0.000381972, 962.25
10, 0.45500, 5999.9, 1, 799.277, 0, -5.35692E-13, 799.277, 97.6974, 4.00235E-14, 8, 89.6974, -0.00024916, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 288.527, -5.35737E-9, 923.393, 923.393, 700, 0.603983, 924.235, 0.000381972, 962.25
10, 0.45600, 5999.9, 1, 799.277, 0, 2.27374E-14, 799.277, 97.6974, -8.16014E-15, 8, 89.6974, -0.00024916, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 288.527, -3.12513E-9, 923.393, 923.393, 700, 0.603983, 924.235, 0.000381972, 962.25
10, 0.45700, 5999.9, 1, 799.277, 0, 7.70342E-13, 799.277, 97.6974, -3.45279E-14, 8, 89.6974, -0.00024916, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 288.527, -3.86921E-9, 923.393, 923.393, 700, 0.603983, 924.235, 0.000381972, 962.25
10, 0.45800, 5999.9, 1, 799.277, 0, 7.00311E-14, 799.277, 97.6974, -4.54636E-14, 8, 89.6974, -0.00024916, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 288.527, -2.67868E-9, 923.393, 923.393, 700, 0.603983, 924.235, 0.000381972, 962.25
10, 0.45900, 5999.9, 1, 799.277, 0, 1.85537E-13, 799.277, 97.6974, 3.09752E-14, 8, 89.6974, -0.00024916, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 288.527, -2.97631E-10, 923.393, 923.393, 700, 0.603983, 924.235, 0.000381972, 962.25
10, 0.46000, 5999.9, 1, 799.277, 0, 4.52019E-13, 799.277, 97.6974, 3.64153E-14, 8, 89.6974, -0.00024916, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 288.527, -2.97631E-9, 923.393, 923.393, 700, 0.603983, 924.235, 0.000381972, 962.25
10, 0.46100, 5999.9, 1, 799.277, 0, -1.58616E-12, 799.277, 97.6974, -3.63598E-14, 8, 89.6974, -0.00024916, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 288.527, -2.67868E-9, 923.393, 923.393, 700, 0.603983, 924.235, 0.000381972, 962.25
10, 0.46200, 5999.9, 1, 799.277, 0, -6.06633E-13, 799.277, 97.6974, 5.55112E-14, 8, 89.6974, -0.00024916, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 288.527, -2.23224E-9, 923.393, 923.393, 700, 0.603983, 924.235, 0.000381972, 962.25
10, 0.46300, 5999.9, 1, 799.277, 0, 3.29237E-13, 799.277, 97.6974, -6.32827E-15, 8, 89.6974, -0.00024916, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 288.527, 1.48816E-10, 923.393, 923.393, 700, 0.603983, 924.235, 0.000381972, 962.25
10, 0.46400, 5999.9, 1, 799.277, 0, -6.10271E-13, 799.277, 97.6974, -2.54241E-14, 8, 89.6974, -0.00024916, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 288.527, -1.63697E-9, 923.393, 923.393, 700, 0.603983, 924.235, 0.000381972, 962.25
10, 0.46500, 5999.9, 1, 799.277, 0, -1.65528E-13, 799.277, 97.6974, 4.60743E-15, 8, 89.6974, -0.00024916, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 288.527, 7.44079E-10, 923.393, 923.393, 700, 0.603983, 924.235, 0.000381972, 962.25
10, 0.46600, 5999.9, 1, 799.277, 0, 1.17507E-12, 799.277, 97.6974, 2.37033E-14, 8, 89.6974, -0.00024916, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 288.527, 2.8275E-9, 923.393, 923.393, 700, 0.603983, 924.235, 0.000381972, 962.25
10, 0.46700, 5999.9, 1, 799.277, 0, -8.8221E-14, 799.277, 97.6974, 1.54876E-14, 8, 89.6974, -0.00024916, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 288.527, -1.63697E-9, 923.393, 923.393, 700, 0.603983, 924.235, 0.000381972, 962.25
10, 0.46800, 5999.9, 1, 799.277, 0, -8.6311E-13, 799.277, 97.6974, -2.27041E-14, 8, 89.6974, -0.00024916, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 288.527, 1.04171E-9, 923.393, 923.393, 700, 0.603983, 924.235, 0.000381972, 962.25
10, 0.46900, 5999.9, 1, 799.277, 0, 1.63709E-13, 799.277, 97.6974, 1.54876E-14, 8, 89.6974, -0.00024916, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 288.527, -1.33934E-9, 923.393, 923.393, 700, 0.603983, 924.235, 0.000381972, 962.25
10, 0.47000, 5999.9, 1, 799.277, 0, 5.46606E-13, 799.277, 97.6974, 1.54876E-14, 8, 89.6974, -0.00024916, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 288.527, 2.97631E-10, 923.393, 923.393, 700, 0.603983, 924.235, 0.000381972, 962.25
